[Wed Jun 10 03:13:17 CST 2026] train rslora_vanilla variant=rslora mode=vanilla steps=100
 Loading checkpoint shards:   0%|          | 0/6 [00:00<?, ?it/s] Loading checkpoint shards:  50%|█████     | 3/6 [00:00<00:00, 13.95it/s] Loading checkpoint shards:  83%|████████▎ | 5/6 [00:00<00:00, 13.86it/s] Loading checkpoint shards: 100%|██████████| 6/6 [00:00<00:00, 15.05it/s]
{"task": "boolq", "id": "2694", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "704", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2543", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "884", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "3011", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1485", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2316", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "3112", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "1510", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2343", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1152", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2705", "gold": "yes", "pred": "no", "correct": false}
{
  "mmlu_pro": {
    "accuracy": 0.38,
    "n": 50,
    "seconds": 442.22532749176025,
    "peak_mem_gb": 16.294695377349854
  },
  "pubmedqa": {
    "accuracy": 0.7,
    "n": 50,
    "seconds": 480.67628931999207,
    "peak_mem_gb": 16.2485613822937
  },
  "ceval_computer_network": {
    "accuracy": 0.58,
    "n": 50,
    "seconds": 356.2621262073517,
    "peak_mem_gb": 15.954145908355713
  },
  "sciq": {
    "accuracy": 0.88,
    "n": 50,
    "seconds": 352.49186086654663,
    "peak_mem_gb": 15.931678295135498
  },
  "winogrande": {
    "accuracy": 0.72,
    "n": 50,
    "seconds": 351.62286257743835,
    "peak_mem_gb": 15.904512405395508
  },
  "commonsenseqa": {
    "accuracy": 0.88,
    "n": 50,
    "seconds": 352.1316304206848,
    "peak_mem_gb": 15.923665523529053
  },
  "arc_challenge": {
    "accuracy": 0.86,
    "n": 50,
    "seconds": 355.8053605556488,
    "peak_mem_gb": 15.956717014312744
  },
  "hellaswag": {
    "accuracy": 0.72,
    "n": 50,
    "seconds": 406.5416491031647,
    "peak_mem_gb": 16.052350997924805
  },
  "boolq": {
    "accuracy": 0.88,
    "n": 50,
    "seconds": 387.61302304267883,
    "peak_mem_gb": 16.126248836517334
  }
}
[Wed Jun 10 04:37:53 CST 2026] train loraplus_vanilla variant=loraplus mode=vanilla steps=100
Loading checkpoint shards:   0%|          | 0/6 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 6/6 [00:00<00:00, 171.63it/s]
gradient_checkpointing skipped: LLaDAModelLM does not support gradient checkpointing.
trainable params: 10,485,760 || all params: 8,026,066,944 || trainable%: 0.1306
LoRA+ optimizer: lr_A=0.0001, lr_B=0.0016, n_A=4,194,304, n_B=6,291,456
{"step": 1, "loss": 0.027861902490258217, "choice_loss": 0.0005062728887423873, "denoise_loss": 0.027861902490258217, "consistency_loss": 0.0}
{"step": 10, "loss": 0.905475378036499, "choice_loss": 0.8981232643127441, "denoise_loss": 0.905475378036499, "consistency_loss": 0.0}
{"step": 20, "loss": 0.11200235038995743, "choice_loss": 0.1072019711136818, "denoise_loss": 0.11200235038995743, "consistency_loss": 0.0}
{"step": 30, "loss": 2.2571232318878174, "choice_loss": 2.2426915168762207, "denoise_loss": 2.2571232318878174, "consistency_loss": 0.0}
{"step": 40, "loss": 0.04385975003242493, "choice_loss": 0.04057244583964348, "denoise_loss": 0.04385975003242493, "consistency_loss": 0.0}
{"step": 50, "loss": 0.8248657584190369, "choice_loss": 0.7917017340660095, "denoise_loss": 0.8248657584190369, "consistency_loss": 0.0}
{"step": 60, "loss": 0.000666277133859694, "choice_loss": 8.487341256113723e-05, "denoise_loss": 0.000666277133859694, "consistency_loss": 0.0}
{"step": 70, "loss": 0.00022110878489911556, "choice_loss": 8.177422569133341e-05, "denoise_loss": 0.00022110878489911556, "consistency_loss": 0.0}
{"step": 80, "loss": 0.030629463493824005, "choice_loss": 0.03040272183716297, "denoise_loss": 0.030629463493824005, "consistency_loss": 0.0}
{"step": 90, "loss": 0.005604980513453484, "choice_loss": 0.005393952131271362, "denoise_loss": 0.005604980513453484, "consistency_loss": 0.0}
{"step": 100, "loss": 0.00011908298620255664, "choice_loss": 1.2993727978027891e-05, "denoise_loss": 0.00011908298620255664, "consistency_loss": 0.0}
[Wed Jun 10 04:39:31 CST 2026] eval loraplus_vanilla
Loading checkpoint shards:   0%|          | 0/6 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 6/6 [00:00<00:00, 162.71it/s]
{"task": "mmlu_pro", "id": "4888", "gold": "H", "pred": "H", "correct": true}
{"task": "mmlu_pro", "id": "1458", "gold": "C", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "351", "gold": "H", "pred": "H", "correct": true}
{"task": "mmlu_pro", "id": "9891", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "5167", "gold": "B", "pred": "B", "correct": true}
{"task": "mmlu_pro", "id": "7112", "gold": "G", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "6376", "gold": "E", "pred": "E", "correct": true}
{"task": "mmlu_pro", "id": "8872", "gold": "A", "pred": "A", "correct": true}
{"task": "mmlu_pro", "id": "6026", "gold": "A", "pred": "F", "correct": false}
{"task": "mmlu_pro", "id": "2234", "gold": "C", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "12119", "gold": "F", "pred": "J", "correct": false}
{"task": "mmlu_pro", "id": "3266", "gold": "J", "pred": "B", "correct": false}
{"task": "mmlu_pro", "id": "4512", "gold": "D", "pred": "D", "correct": true}
{"task": "mmlu_pro", "id": "7463", "gold": "D", "pred": "D", "correct": true}
{"task": "mmlu_pro", "id": "302", "gold": "H", "pred": "H", "correct": true}
{"task": "mmlu_pro", "id": "3744", "gold": "A", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "10362", "gold": "A", "pred": "C", "correct": false}
{"task": "mmlu_pro", "id": "7638", "gold": "E", "pred": "E", "correct": true}
{"task": "mmlu_pro", "id": "479", "gold": "B", "pred": "B", "correct": true}
{"task": "mmlu_pro", "id": "1830", "gold": "I", "pred": "A", "correct": false}
{"task": "mmlu_pro", "id": "1496", "gold": "C", "pred": "C", "correct": true}
{"task": "mmlu_pro", "id": "11856", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "8350", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "7071", "gold": "F", "pred": "E", "correct": false}
{"task": "mmlu_pro", "id": "393", "gold": "J", "pred": "J", "correct": true}
{"task": "mmlu_pro", "id": "8585", "gold": "C", "pred": "J", "correct": false}
{"task": "mmlu_pro", "id": "10488", "gold": "D", "pred": "D", "correct": true}
{"task": "mmlu_pro", "id": "12254", "gold": "F", "pred": "F", "correct": true}
{"task": "mmlu_pro", "id": "7239", "gold": "F", "pred": "F", "correct": true}
{"task": "mmlu_pro", "id": "6041", "gold": "B", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "1021", "gold": "E", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "3489", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "654", "gold": "A", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "9843", "gold": "A", "pred": "J", "correct": false}
{"task": "mmlu_pro", "id": "6209", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "10994", "gold": "E", "pred": "F", "correct": false}
{"task": "mmlu_pro", "id": "2934", "gold": "F", "pred": "A", "correct": false}
{"task": "mmlu_pro", "id": "10376", "gold": "A", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "3660", "gold": "B", "pred": "F", "correct": false}
{"task": "mmlu_pro", "id": "6104", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "9454", "gold": "I", "pred": "J", "correct": false}
{"task": "mmlu_pro", "id": "6202", "gold": "F", "pred": "G", "correct": false}
{"task": "mmlu_pro", "id": "9561", "gold": "F", "pred": "J", "correct": false}
{"task": "mmlu_pro", "id": "4740", "gold": "C", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "11039", "gold": "D", "pred": "J", "correct": false}
{"task": "mmlu_pro", "id": "5292", "gold": "C", "pred": "A", "correct": false}
{"task": "mmlu_pro", "id": "9576", "gold": "B", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "1495", "gold": "D", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "7950", "gold": "C", "pred": "J", "correct": false}
{"task": "mmlu_pro", "id": "3028", "gold": "D", "pred": "D", "correct": true}
{"task": "pubmedqa", "id": "24098953", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "25103647", "gold": "maybe", "pred": "maybe", "correct": true}
{"task": "pubmedqa", "id": "23972333", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "10759659", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "21880023", "gold": "no", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "14627582", "gold": "no", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "22427593", "gold": "maybe", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "17096624", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "20497146", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "15939071", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "17259061", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "21346501", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "26818046", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "26548832", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "25311479", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "23088164", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "18714572", "gold": "maybe", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "14551704", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "20353735", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "24866606", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "22236315", "gold": "no", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "12970636", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "10490564", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "9722752", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "10966943", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "27217036", "gold": "yes", "pred": "no", "correct": false}
{"task": "pubmedqa", "id": "19757704", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "24599411", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "19419587", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "10158597", "gold": "yes", "pred": "maybe", "correct": false}
{"task": "pubmedqa", "id": "19394934", "gold": "yes", "pred": "maybe", "correct": false}
{"task": "pubmedqa", "id": "14976655", "gold": "yes", "pred": "maybe", "correct": false}
{"task": "pubmedqa", "id": "26175531", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "12790890", "gold": "maybe", "pred": "no", "correct": false}
{"task": "pubmedqa", "id": "14631523", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "15879722", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "18319270", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "14612308", "gold": "no", "pred": "maybe", "correct": false}
{"task": "pubmedqa", "id": "25488308", "gold": "no", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "18802997", "gold": "maybe", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "8847047", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "25255719", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "19852337", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "2503176", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "25156467", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "26485091", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "10456814", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "23449952", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "18948835", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "17089900", "gold": "yes", "pred": "yes", "correct": true}
{"task": "ceval_computer_network", "id": "74", "gold": "B", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "21", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "4", "gold": "A", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "151", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "78", "gold": "D", "pred": "C", "correct": false}
{"task": "ceval_computer_network", "id": "108", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "97", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "135", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "91", "gold": "B", "pred": "A", "correct": false}
{"task": "ceval_computer_network", "id": "33", "gold": "A", "pred": "C", "correct": false}
{"task": "ceval_computer_network", "id": "49", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "68", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "113", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "3", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "56", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "116", "gold": "B", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "6", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "27", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "169", "gold": "D", "pred": "C", "correct": false}
{"task": "ceval_computer_network", "id": "127", "gold": "B", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "107", "gold": "D", "pred": "C", "correct": false}
{"task": "ceval_computer_network", "id": "5", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "131", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "110", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "162", "gold": "A", "pred": "C", "correct": false}
{"task": "ceval_computer_network", "id": "14", "gold": "B", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "52", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "9", "gold": "D", "pred": "A", "correct": false}
{"task": "ceval_computer_network", "id": "94", "gold": "B", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "44", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "55", "gold": "B", "pred": "A", "correct": false}
{"task": "ceval_computer_network", "id": "92", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "142", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "72", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "80", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "152", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "121", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "45", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "123", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "114", "gold": "C", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "41", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "46", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "133", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "82", "gold": "D", "pred": "A", "correct": false}
{"task": "ceval_computer_network", "id": "86", "gold": "A", "pred": "B", "correct": false}
{"task": "ceval_computer_network", "id": "104", "gold": "A", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "66", "gold": "B", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "25", "gold": "B", "pred": "A", "correct": false}
